FREQ,Frequenza,REGION_OF_STUDY,Regione della sede didattica,DATA_TYPE,Indicatore,TYPE_UNIV_MANAGEMENT,Tipo Ateneo,SEX,Sesso,TYPE_DEGREE_COURSE,Tipologia di corso di laurea,FIELD_STUDY,Gruppo di classi di laurea,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REGION_OF_STUDY,Regione della sede didattica (NOTE_REGION_OF_STUDY),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_UNIV_MANAGEMENT,Tipo Ateneo (NOTE_TYPE_UNIV_MANAGEMENT),NOTE_SEX,Sesso (NOTE_SEX),NOTE_TYPE_DEGREE_COURSE,Tipologia di corso di laurea (NOTE_TYPE_DEGREE_COURSE),NOTE_FIELD_STUDY,Gruppo di classi di laurea (NOTE_FIELD_STUDY),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,35,Arte e design,2019,81,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,35,Arte e design,2020,79,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,35,Arte e design,2021,60,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,35,Arte e design,2022,65,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2010,17,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2011,28,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2012,10,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2013,39,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2014,53,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2015,22,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2016,15,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2017,22,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2018,24,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2019,32,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2020,26,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2021,23,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,36,Letterario-umanistico,2022,148,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2010,97,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2011,90,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2012,130,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2013,136,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2014,101,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2015,143,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2016,142,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2017,142,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2018,141,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2019,163,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2020,170,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2021,282,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,37,Linguistico,2022,1193,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2010,157,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2011,158,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2012,196,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2013,182,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2014,180,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2015,167,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2016,109,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2017,128,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2018,143,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2019,146,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2020,132,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2021,177,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,38,Politico-sociale e comunicazione,2022,156,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2013,102,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2014,132,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2015,166,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2016,173,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2017,220,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2018,205,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2019,250,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2020,307,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2021,350,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,39,Psicologico,2022,419,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2010,89,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2011,77,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2012,44,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2013,21,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2014,50,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2015,195,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2016,260,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2017,508,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2018,830,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2019,1201,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2020,1511,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2021,2196,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,40,Economico,2022,2748,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2010,125,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2011,222,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2012,234,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2013,295,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2014,431,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2015,379,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2016,536,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2017,606,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2018,600,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2019,645,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2020,695,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2021,868,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,41,Giuridico,2022,1103,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2010,37,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2011,48,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2012,29,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2013,11,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2014,4,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2016,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2017,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2018,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2020,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2021,5,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,42,Scientifico,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,43,Informatica e tecnologie ICT,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2013,..,c,Dato oscurato per la tutela del segreto statistico,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2014,5,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2015,28,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2016,29,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2017,37,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2018,42,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2019,55,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2020,91,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2021,118,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,44,Architettura e ingegneria civile,2022,137,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2018,28,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2019,76,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2020,48,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2021,121,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,45,'Ingegneria industriale e dell"'informazione',2022,161,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2011,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2012,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2013,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2014,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2015,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2016,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2017,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2018,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2019,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2020,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2021,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,46,Agrario-forestale e veterinario,2022,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2010,131,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2011,113,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2012,127,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2013,141,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2014,121,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2015,122,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2016,113,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2017,141,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2018,165,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2019,93,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2020,46,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2021,61,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,47,Medico-sanitario e farmaceutico,2022,55,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2010,0,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITF3,Campania,18,Laureati,2,Privata,2,Femmine,9999,Totale,48,Scienze motorie e sportive,2011,0,,,,,,,,,,,,,,,,,,,,,,
