FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2024,79.328965,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2018,53.210004,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2019,53.892264,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2020,52.080002,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2021,53.164248,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2022,54.959423,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2023,56.532606,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,99,Totale,2024,57.408203,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,30.349628,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,30.361055,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,28.568139,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,29.030824,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,30.130561,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,30.285978,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,30.118837,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2018,55.010426,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2019,55.670437,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2020,53.632258,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2021,54.1934,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2022,56.056704,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2023,56.749966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,7,Diploma,2024,57.227545,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2018,75.380396,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2019,75.847024,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2020,74.07372,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2021,76.36315,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2022,77.664613,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2023,78.779171,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,11,Laurea e post-laurea,2024,79.320239,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2018,49.550207,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2019,50.174255,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2020,48.435447,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2021,49.407684,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2022,51.099794,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2023,52.520935,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-64,15-64 anni,99,Totale,2024,53.262699,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,23.64691,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,23.727719,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,22.283301,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,22.40108,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,23.181117,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,23.366575,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,23.333168,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2018,50.927689,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2019,51.263427,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2020,49.363557,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2021,49.776875,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2022,51.304984,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2023,51.57449,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,7,Diploma,2024,51.853323,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2018,70.442772,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2019,70.776641,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2020,69.163633,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2021,71.520261,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2022,72.72181,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2023,73.632742,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,11,Laurea e post-laurea,2024,74.185567,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2018,42.693527,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2019,43.229408,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2020,41.659187,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2021,42.324001,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2022,43.715525,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2023,45.003398,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-74,15-74 anni,99,Totale,2024,45.73212,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,12.899865,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,13.273566,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,12.861726,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,13.074505,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,13.665073,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,13.662618,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,13.724892,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2018,42.632966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2019,42.849986,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2020,42.581835,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2021,42.877503,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2022,42.878623,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2023,42.818481,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,7,Diploma,2024,43.168626,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2018,57.937549,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2019,57.83777,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2020,57.094473,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2021,60.02638,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2022,59.597258,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2023,59.886517,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,11,Laurea e post-laurea,2024,60.560614,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2018,25.284879,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2019,26.048894,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2020,25.762301,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2021,26.037739,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2022,26.595208,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2023,27.666931,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-89,50-89 anni,99,Totale,2024,28.419705,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,18.049838,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,18.084589,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,16.980076,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,16.99111,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,17.499055,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,17.410597,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,17.217599,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2018,48.877542,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2019,49.019948,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2020,47.201495,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2021,47.809037,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2022,49.024182,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2023,49.029633,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,7,Diploma,2024,49.221639,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2018,68.487095,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2019,68.690293,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2020,67.059722,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2021,69.791197,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2022,70.667271,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2023,71.270093,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,11,Laurea e post-laurea,2024,71.714732,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2018,36.930001,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2019,37.378891,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2020,36.016806,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2021,36.598153,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2022,37.681623,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2023,38.695605,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-89,15-89 anni,99,Totale,2024,39.270858,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,19.854144,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,20.401573,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,19.682371,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,19.973163,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,20.888999,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,21.226292,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,21.634944,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2018,47.414492,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2019,47.89885,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2020,47.483632,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2021,47.287502,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2022,47.808983,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2023,48.090393,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,7,Diploma,2024,48.496633,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2018,63.419211,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2019,63.557688,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2020,62.850256,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2021,64.751867,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2022,65.073872,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2023,65.892426,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,11,Laurea e post-laurea,2024,66.83099,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2018,34.097112,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2019,35.0114,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2020,34.492022,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2021,34.703773,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2022,35.559274,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2023,37.059255,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-74,50-74 anni,99,Totale,2024,38.126773,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,7.84379,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,7.742326,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,7.418448,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,7.023808,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,7.642801,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,8.130514,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,7.842236,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2018,28.45324,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2019,29.782367,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2020,26.913997,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2021,28.463007,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2022,31.957764,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2023,32.423589,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,7,Diploma,2024,31.190528,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2018,24.339305,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2019,25.937012,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2020,21.515107,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2021,24.907965,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2022,28.563532,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023,29.206629,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024,29.921564,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2018,17.591727,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2019,18.363208,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2020,16.622702,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2021,17.527335,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2022,19.817472,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2023,20.392569,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-24,15-24 anni,99,Totale,2024,19.714045,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,27.657361,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,28.067185,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,26.252573,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,27.113332,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,29.044698,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,30.501198,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,30.688354,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2018,39.851385,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2019,41.417273,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2020,38.200123,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2021,39.998289,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2022,43.522043,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2023,44.24199,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,7,Diploma,2024,43.406357,,
