FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo,TYPE_MANAGEMENT,Tipo di gestione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo (NOTE_TYPE_SOCIO_EDUC_SERVICE),NOTE_TYPE_MANAGEMENT,Tipo di gestione (NOTE_TYPE_MANAGEMENT),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,18717,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,171088,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,71633,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,53008,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,22389,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,17823,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,CDNUR,Nidi,ALL,Tutte le voci,2023,164853,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,2197,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,1009,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2135,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,894,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,DNISC,Sezioni primavera,ALL,Tutte le voci,2023,6235,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,1993,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,2248,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,1485,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1673,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,7399,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,75823,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,56265,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,26009,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,20390,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,USSSPM,Utenti,ALL,Tutte le voci,ALL,Tutte le voci,2023,178487,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,879912722,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,409484219,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,116523541,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,20539468,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,41087662,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,1467547612,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,857419346,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,404000193,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,113847491,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,15166110,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,40319213,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,1430752353,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,22493376,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,5484026,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2676050,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,5373358,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,768449,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,36795259,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,9203267,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,5639003,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,9141986,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,1299046,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,3732975,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,29016277,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,889115989,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,415123222,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,125665527,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,21838514,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,44820637,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,1496563889,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,703150018,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,303507075,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,95745947,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,20539468,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,41087662,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,1164030170,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,685267297,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,299381725,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,93296404,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,15166110,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,40319213,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,1133430749,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,17882721,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,4125350,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2449543,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,5373358,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,768449,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,30599421,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,8190312,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,4376350,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,8986831,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,1299046,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,3732975,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,26585514,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,711340330,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,307883425,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,104732778,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,21838514,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,44820637,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,1190615684,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,176762704,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,105977144,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,20777594,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,303517442,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,172152049,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,104618468,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,20551087,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,297321604,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,4610655,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,1358676,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,226507,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,6195838,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,1012955,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,1262653,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,155155,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,2430763,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,177775659,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,107239797,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,20932749,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,305948205,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,20.1,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,25.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,17.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,20.7,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,20.1,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,25.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,18.1,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,ALL,Tutte le voci,2023,20.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,20.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,24.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,8.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,16.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,11,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,22.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,1.7,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,8.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,20,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITCDE,Centro-nord,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,25.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
