FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,444.9,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,415.3,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,416.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,414.6,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,394.6,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,390.1,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,364.9,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,385,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,346.5,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,416,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,434.8,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,213.4,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,399.6,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,432.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,428.9,e,Dato stimato,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,550.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,496.4,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,552.4,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,590.1,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,599.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,516.9,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,484.8,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,485.6,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,485.7,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,470.8,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,438.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,427.9,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,461.5,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,410.4,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,488.3,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,514,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,257.3,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,470.2,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,520.8,,,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,518.1,e,Dato stimato,,,,,,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,36.06,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,35.73,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2006,35.71,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2007,36,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2008,36.86,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2009,37.71,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2010,37.42,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2011,38.61,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2012,38.39,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2013,39.37,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2014,38.01,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2015,40.59,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2016,40.95,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2017,41.31,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2018,42.27,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,40.82,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,44.66,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,42.53,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,41.96,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,42.77,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,31.65,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2005,31.17,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2006,31.63,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2007,32.07,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2008,32.41,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2009,33.68,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2010,33.48,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2011,34.2,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,33.58,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,34.12,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,34.71,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,36.51,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2016,36.04,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2017,36.42,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2018,37.81,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2019,36.08,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2020,39.84,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2021,37.79,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2022,37.64,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2023,38.42,e,Dato stimato,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2004,48.5,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2005,49,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2006,50.3,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2007,51.3,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2008,55.5,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2009,53.4,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2010,52.9,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2011,56,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2012,58.7,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2013,60.5,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2014,59.3,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2015,62.2,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2016,63.6,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2017,66.5,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2018,67.1,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2019,70.6,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2020,81,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2021,72.7,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2022,71.4,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,CMARRGP_FROM2017,Matrimoni civili (%),2023,74.6,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,543.2,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,560.7,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,576.2,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,578.3,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,567.4,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,519.8,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,500.7,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,476,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,498.9,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,458.1,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,443.4,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,455.8,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,456.4,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,447.1,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,453,,,,,,,,,,,,
A,Annuale,ITC3,Liguria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,407.9,,,,,,,,,,,,
